STATE,COUNTY,STNAME,CONAME,POPDENSITY,POPESTIMATE2021
16,59,Idaho,Lemhi County,0.659734273,40313
16,61,Idaho,Lewis County,3.100451505,8162
16,63,Idaho,Lincoln County,1.710098036,3715
16,65,Idaho,Madison County,31.84557978,5282
16,67,Idaho,Minidoka County,10.51458226,53881
16,69,Idaho,Nez Perce County,18.27603307,21955
16,71,Idaho,Oneida County,1.39311591,42454
16,73,Idaho,Owyhee County,0.576771202,4611
16,75,Idaho,Payette County,21.86372277,12336
16,77,Idaho,Power County,2.12134991,26350
16,79,Idaho,Shoshone County,1.833726538,7950
16,81,Idaho,Teton County,9.525938818,13612
16,83,Idaho,Twin Falls County,16.80980654,12267
16,85,Idaho,Valley County,1.09569475,92243
16,87,Idaho,Washington County,2.664189578,12241
17,1,Illinois,Adams County,29.99225904,10898
17,3,Illinois,Alexander County,10.7082503,64954
17,5,Illinois,Bond County,16.96523477,5030
17,7,Illinois,Boone County,73.71852195,16596
17,9,Illinois,Brown County,8.431176356,53159
17,11,Illinois,Bureau County,14.82995898,6421
17,13,Illinois,Calhoun County,7.389684233,32883
17,15,Illinois,Carroll County,12.63341931,4369
17,17,Illinois,Cass County,13.01388792,15698
17,19,Illinois,Champaign County,81.18425593,12773
17,21,Illinois,Christian County,18.08415147,205943
17,23,Illinois,Clark County,12.1937788,33662
17,25,Illinois,Clay County,10.99754848,15300
17,27,Illinois,Clinton County,30.65007094,13143
17,29,Illinois,Coles County,39.29935727,36793
17,31,Illinois,Cook County,2134.420727,46765
17,33,Illinois,Crawford County,16.61337463,5173146
17,35,Illinois,Cumberland County,12.12707605,18659
17,37,Illinois,DeKalb County,63.72410485,10345
17,39,Illinois,De Witt County,15.57998011,100414
17,41,Illinois,Douglas County,18.26796996,15341
17,43,Illinois,DuPage County,1097.706801,19722
17,45,Illinois,Edgar County,10.86302996,924885
17,47,Illinois,Edwards County,11.29565936,16520
17,49,Illinois,Effingham County,27.56033687,6075
17,51,Illinois,Fayette County,11.70653283,34430
17,53,Illinois,Ford County,10.65286252,21384
17,55,Illinois,Franklin County,36.94368005,13511
17,57,Illinois,Fulton County,15.79639524,37442
17,59,Illinois,Gallatin County,6.164676977,33197
17,61,Illinois,Greene County,9.398361553,4903
17,63,Illinois,Grundy County,46.64480696,11843
17,65,Illinois,Hamilton County,7.303033893,52989
17,67,Illinois,Hancock County,8.810529687,7911
17,69,Illinois,Hardin County,8.721837437,17400
17,71,Illinois,Henderson County,7.016907047,3650
17,73,Illinois,Henry County,23.20555427,6312
17,75,Illinois,Iroquois County,9.733358959,48907
17,77,Illinois,Jackson County,38.70528382,26827
17,79,Illinois,Jasper County,7.492328536,52565
17,81,Illinois,Jefferson County,25.79999368,9193
17,83,Illinois,Jersey County,23.07397937,36877
17,85,Illinois,Jo Daviess County,14.02907606,21333
17,87,Illinois,Johnson County,14.14742746,21939
17,89,Illinois,Kane County,394.6365022,13463
17,91,Illinois,Kankakee County,63.38660191,515588
17,93,Illinois,Kendall County,150.2481058,106601
17,95,Illinois,Knox County,27.48428763,134867
17,97,Illinois,Lake County,611.9473932,49268
17,99,Illinois,LaSalle County,37.54987471,711239
17,101,Illinois,Lawrence County,16.79466841,108965
17,103,Illinois,Lee County,18.39148611,15152
17,105,Illinois,Livingston County,13.43849744,34049
17,107,Illinois,Logan County,18.24530364,35664
17,109,Illinois,McDonough County,20.22523095,27992
17,111,Illinois,McHenry County,196.9447844,26828
17,113,Illinois,McLean County,56.52329122,311122
17,115,Illinois,Macon County,70.834027,170889
17,117,Illinois,Macoupin County,20.45636741,102432
17,119,Illinois,Madison County,143.2523604,44406
17,121,Illinois,Marion County,25.68659269,264490
17,123,Illinois,Marshall County,11.77202362,37390
17,125,Illinois,Mason County,9.864005992,11663
17,127,Illinois,Massac County,23.48666437,12881
17,129,Illinois,Menard County,15.18551962,13960
17,131,Illinois,Mercer County,10.79671493,12164
17,133,Illinois,Monroe County,34.00712549,15582
17,135,Illinois,Montgomery County,15.91758335,34932
17,137,Illinois,Morgan County,23.36849172,28084
17,139,Illinois,Moultrie County,16.89759553,32606
17,141,Illinois,Ogle County,26.1245481,14510
17,143,Illinois,Peoria County,115.1201013,51449
17,145,Illinois,Perry County,18.68972794,179432
17,147,Illinois,Piatt County,14.44259449,20985
17,149,Illinois,Pike County,7.316126073,16753
17,151,Illinois,Pope County,4.448703804,14618
17,153,Illinois,Pulaski County,10.8764031,3779
17,155,Illinois,Putnam County,13.85716437,5065
17,157,Illinois,Randolph County,21.84206736,5566
17,159,Illinois,Richland County,17.0298773,30142
17,161,Illinois,Rock Island County,131.2377894,15796
17,163,Illinois,St. Clair County,154.6589893,142909
17,165,Illinois,Saline County,24.62737221,254796
17,167,Illinois,Sangamon County,87.89318766,23320
17,169,Illinois,Schuyler County,6.237462724,194734
17,171,Illinois,Scott County,7.766273484,6843
17,173,Illinois,Shelby County,11.11301667,4836
17,175,Illinois,Stark County,7.372807136,20789
17,177,Illinois,Stephenson County,31.07125531,5294
17,179,Illinois,Tazewell County,79.94877325,44021
17,181,Illinois,Union County,15.99374516,130413
17,183,Illinois,Vermilion County,33.70082419,16923
17,185,Illinois,Wabash County,20.0133439,73095
17,187,Illinois,Warren County,12.34242775,11202
17,189,Illinois,Washington County,9.714770175,16531
17,191,Illinois,Wayne County,8.916961044,13655
17,193,Illinois,White County,10.94427594,15963
17,195,Illinois,Whiteside County,31.82333406,13784
17,197,Illinois,Will County,318.1154816,55305
17,199,Illinois,Williamson County,61.84074421,697252
17,201,Illinois,Winnebago County,215.2923728,66879
17,203,Illinois,Woodford County,28.39687664,283119
18,1,Indiana,Adams County,40.08179351,38225
18,3,Indiana,Allen County,217.3430355,35961
18,5,Indiana,Bartholomew County,77.70463936,388608
18,7,Indiana,Benton County,8.233768324,82475
18,9,Indiana,Blackford County,28.36798485,8714
18,11,Indiana,Boone County,58.72257117,12091
18,13,Indiana,Brown County,18.60542575,73052
18,15,Indiana,Carroll County,20.73948855,15552
18,17,Indiana,Cass County,35.67665338,20444
18,19,Indiana,Clark County,119.8157579,37563
18,21,Indiana,Clay County,28.36099234,122738
18,23,Indiana,Clinton County,30.78868401,26410
18,25,Indiana,Crawford County,13.36770047,33065
18,27,Indiana,Daviess County,29.60963487,10514
18,29,Indiana,Dearborn County,62.64777877,33397
18,31,Indiana,Decatur County,27.51656313,50816
18,33,Indiana,DeKalb County,45.44274523,26320
18,35,Indiana,Delaware County,113.8465819,43333
18,37,Indiana,Dubois County,38.33111647,111871
18,39,Indiana,Elkhart County,169.7260192,43549
18,41,Indiana,Fayette County,41.76501177,206921
18,43,Indiana,Floyd County,200.4267844,23360
18,45,Indiana,Fountain County,16.08752413,80454
18,47,Indiana,Franklin County,22.94131686,16427
18,49,Indiana,Fulton County,21.1833331,22842
18,51,Indiana,Gibson County,26.61237944,20386
18,53,Indiana,Grant County,62.42078621,32924
18,55,Indiana,Greene County,22.98602823,66263
18,57,Indiana,Hamilton County,309.5004043,30786
18,59,Indiana,Hancock County,93.1702752,356650
18,61,Indiana,Harrison County,31.64581592,81789
18,63,Indiana,Hendricks County,152.7163239,39761
18,65,Indiana,Henry County,47.76859054,179355
18,67,Indiana,Howard County,108.5658021,48935
18,69,Indiana,Huntington County,36.70626238,83687
18,71,Indiana,Jackson County,33.26551785,36717
18,73,Indiana,Jasper County,23.07748838,46067
18,75,Indiana,Jay County,21.11313165,33091
18,77,Indiana,Jefferson County,34.51373468,20248
18,79,Indiana,Jennings County,28.42732454,33141
18,81,Indiana,Johnson County,182.6191346,27409
18,83,Indiana,Knox County,27.99003863,164298
18,85,Indiana,Kosciusko County,57.25465489,35956
18,87,Indiana,LaGrange County,39.60594245,80106
18,89,Indiana,Lake County,376.8351487,40524
18,91,Indiana,LaPorte County,71.34668635,498558
18,93,Indiana,Lawrence County,39.21290011,112390
18,95,Indiana,Madison County,110.6436258,45070
18,97,Indiana,Marion County,919.8842006,130782
18,99,Indiana,Marshall County,40.55371396,971102
18,101,Indiana,Martin County,11.74081825,46121
18,103,Indiana,Miami County,37.07835076,9780
18,105,Indiana,Monroe County,142.2998736,36081
18,107,Indiana,Montgomery County,29.28470884,139875
18,109,Indiana,Morgan County,66.66490505,38063
18,111,Indiana,Newton County,13.47185339,72206
18,113,Indiana,Noble County,44.59381316,13808
18,115,Indiana,Ohio County,26.38409816,47227
18,117,Indiana,Orange County,18.94466405,5978
18,119,Indiana,Owen County,20.9216928,19830
18,121,Indiana,Parke County,14.7560218,21446
18,123,Indiana,Perry County,19.35977641,16407
18,125,Indiana,Pike County,14.33429022,19316
18,127,Indiana,Porter County,155.1921167,12144
18,129,Indiana,Posey County,24.13447884,174243
18,131,Indiana,Pulaski County,11.27148482,25116
18,133,Indiana,Putnam County,30.17790917,12339
18,135,Indiana,Randolph County,21.40217336,36979
18,137,Indiana,Ripley County,24.58406455,24387
18,139,Indiana,Rush County,15.80268731,29081
18,141,Indiana,St. Joseph County,227.030765,16672
18,143,Indiana,Scott County,48.14793346,272212
18,145,Indiana,Shelby County,41.6959742,24355
18,147,Indiana,Spencer County,19.97423724,45039
18,149,Indiana,Starke County,28.65190254,19798
18,151,Indiana,Steuben County,43.10708625,23372
18,153,Indiana,Sullivan County,17.95244612,34632
18,155,Indiana,Switzerland County,18.59635835,20758
18,157,Indiana,Tippecanoe County,146.493852,9790
18,159,Indiana,Tipton County,22.55194746,187076
18,161,Indiana,Union County,17.13372852,15372
18,163,Indiana,Vanderburgh County,299.58893,7047
18,165,Indiana,Vermillion County,23.38881211,179987
18,167,Indiana,Vigo County,103.036695,15341
18,169,Indiana,Wabash County,29.60432149,105994
18,171,Indiana,Warren County,8.731197785,30816
18,173,Indiana,Warrick County,62.13523904,8475
18,175,Indiana,Washington County,20.91543017,64514
18,177,Indiana,Wayne County,64.01937413,28102
18,179,Indiana,Wells County,29.31479067,66456
18,181,Indiana,White County,18.51066263,28197
18,183,Indiana,Whitley County,38.71472137,24651
19,1,Iowa,Adair County,4.831782244,34430
19,3,Iowa,Adams County,3.397507664,7541
19,5,Iowa,Allamakee County,8.386120959,3641
19,7,Iowa,Appanoose County,9.71289233,13926
19,9,Iowa,Audubon County,4.913426442,12257
19,11,Iowa,Benton County,13.81681748,5635
19,13,Iowa,Black Hawk County,90.75418035,25691
19,15,Iowa,Boone County,17.83319785,130368
19,17,Iowa,Bremer County,21.97208698,26723
19,19,Iowa,Buchanan County,14.28246931,25081
19,21,Iowa,Buena Vista County,13.60661307,20657
19,23,Iowa,Butler County,9.806636156,20771
19,25,Iowa,Calhoun County,6.626489394,14332
19,27,Iowa,Carroll County,13.79408452,9915
19,29,Iowa,Cass County,9.026137483,20692
19,31,Iowa,Cedar County,12.29012208,13050
19,33,Iowa,Cerro Gordo County,29.2032628,18410
19,35,Iowa,Cherokee County,7.675106756,42706
19,37,Iowa,Chickasaw County,9.262594494,11503
19,39,Iowa,Clarke County,8.311870359,11887
19,41,Iowa,Clay County,11.10377907,9785
19,43,Iowa,Clayton County,8.764586182,16440
19,45,Iowa,Clinton County,26.23486556,16998
19,47,Iowa,Crawford County,9.261827704,46463
19,49,Iowa,Dallas County,55.12878593,16193
19,51,Iowa,Davis County,6.831137227,103796
19,53,Iowa,Decatur County,5.839279272,9138
19,55,Iowa,Delaware County,11.53463723,7659
19,57,Iowa,Des Moines County,36.74252075,17510
19,59,Iowa,Dickinson County,17.30620856,38491
19,61,Iowa,Dubuque County,61.44255068,17851
19,63,Iowa,Emmet County,9.315063516,98718
19,65,Iowa,Fayette County,10.52861836,9321
19,67,Iowa,Floyd County,12.23015567,19258
19,69,Iowa,Franklin County,6.796916751,15413
19,71,Iowa,Fremont County,5.263174731,9952
19,73,Iowa,Greene County,6.10247441,6567
19,75,Iowa,Grundy County,9.494553801,8717
19,77,Iowa,Guthrie County,6.977844134,12347
19,79,Iowa,Hamilton County,10.11524843,10567
19,81,Iowa,Hancock County,7.362253331,14887
19,83,Iowa,Hardin County,11.61542289,10663
19,85,Iowa,Harrison County,7.836261216,16708
19,87,Iowa,Henry County,17.71515424,14669
19,89,Iowa,Howard County,7.558112542,20387
19,91,Iowa,Humboldt County,8.502999552,9478
19,93,Iowa,Ida County,6.188261505,9634
19,95,Iowa,Iowa County,10.67013973,6956
19,97,Iowa,Jackson County,11.77365436,16568
19,99,Iowa,Jasper County,19.500879,19368
19,101,Iowa,Jefferson County,16.025712,37764
19,103,Iowa,Johnson County,92.59088846,15647
19,105,Iowa,Jones County,13.79608334,154748
19,107,Iowa,Keokuk County,6.799743695,20805
19,109,Iowa,Kossuth County,5.983658257,9914
19,111,Iowa,Lee County,25.76824008,14529
19,113,Iowa,Linn County,119.5965626,33215
19,115,Iowa,Louisa County,10.7852898,228939
19,117,Iowa,Lucas County,7.708532684,10749
19,119,Iowa,Lyon County,7.732552439,8710
19,121,Iowa,Madison County,10.93600046,12011
19,123,Iowa,Mahaska County,15.02034603,16773
19,125,Iowa,Marion County,23.12270871,21984
19,127,Iowa,Marshall County,27.15919211,33380
19,129,Iowa,Mills County,13.20181439,39853
19,131,Iowa,Mitchell County,8.7494411,14465
19,133,Iowa,Monona County,4.893087803,10555
19,135,Iowa,Monroe County,6.999781518,8574
19,137,Iowa,Montgomery County,9.245217486,7610
19,139,Iowa,Muscatine County,37.9089724,10322
19,141,Iowa,O'Brien County,9.373015524,42688
19,143,Iowa,Osceola County,5.921980088,14015
19,145,Iowa,Page County,11.08843544,6159
19,147,Iowa,Palo Alto County,6.200391523,15197
19,149,Iowa,Plymouth County,11.20455973,8906
19,151,Iowa,Pocahontas County,4.613901338,25650
19,153,Iowa,Polk County,320.0174034,7074
19,155,Iowa,Pottawattamie County,37.9810442,496844
19,157,Iowa,Poweshiek County,12.28097258,93304
19,159,Iowa,Ringgold County,3.593542221,18586
19,161,Iowa,Sac County,6.625930765,4639
19,163,Iowa,Scott County,145.2145154,9752
19,165,Iowa,Shelby County,7.642585061,174170
19,167,Iowa,Sioux County,17.50981089,11770
19,169,Iowa,Story County,65.34233437,35893
19,171,Iowa,Tama County,9.176343253,99472
19,173,Iowa,Taylor County,4.501244934,16867
19,175,Iowa,Union County,11.34942911,5868
19,177,Iowa,Van Buren County,5.752416083,12018
19,179,Iowa,Wapello County,31.57485744,7243
19,181,Iowa,Warren County,33.44528713,35256
19,183,Iowa,Washington County,15.03038264,53402
19,185,Iowa,Wayne County,4.711928652,22491
19,187,Iowa,Webster County,19.82923648,6508
19,189,Iowa,Winnebago County,10.19125402,37147
19,191,Iowa,Winneshiek County,11.41847033,10656
19,193,Iowa,Woodbury County,45.29299731,19892
19,195,Iowa,Worth County,7.226567749,105607
19,197,Iowa,Wright County,8.517437047,7385
20,1,Kansas,Allen County,9.747146923,12785
20,3,Kansas,Anderson County,5.230212046,12464
20,5,Kansas,Atchison County,14.65251573,7778
20,7,Kansas,Barber County,1.611380319,16239
20,9,Kansas,Barton County,11.5542922,4110
20,11,Kansas,Bourbon County,8.932705769,25216
20,13,Kansas,Brown County,6.536133047,14323
20,15,Kansas,Butler County,17.95065849,9455
20,17,Kansas,Chase County,1.321045619,67889
20,19,Kansas,Chautauqua County,2.034817149,2598
20,21,Kansas,Cherokee County,13.35991581,3395
20,23,Kansas,Cheyenne County,1.013438597,19130
20,25,Kansas,Clark County,0.813294675,2633
20,27,Kansas,Clay County,4.871615365,1977
20,29,Kansas,Cloud County,4.890089966,8077
20,31,Kansas,Coffey County,5.109557631,8928
20,33,Kansas,Comanche County,0.871830565,8338
20,35,Kansas,Cowley County,12.20689123,1670
20,37,Kansas,Crawford County,25.60264884,34496
20,39,Kansas,Decatur County,1.244923019,39110
20,41,Kansas,Dickinson County,8.662222525,2751
20,43,Kansas,Doniphan County,7.590969279,18459
20,45,Kansas,Douglas County,101.0833249,7471
20,47,Kansas,Edwards County,1.81598148,119363
20,49,Kansas,Elk County,1.53538511,2832
20,51,Kansas,Ellis County,12.38993784,2441
20,53,Kansas,Ellsworth County,3.395507757,28790
20,55,Kansas,Finney County,10.95945138,6336
20,57,Kansas,Ford County,12.12300932,38107
20,59,Kansas,Franklin County,17.26231922,34159
20,61,Kansas,Geary County,35.02556585,25986
20,63,Kansas,Gove County,0.943579106,35934
20,65,Kansas,Graham County,1.093601149,2755
20,67,Kansas,Grant County,5.115714933,2400
20,69,Kansas,Gray County,2.682686448,7324
20,71,Kansas,Greeley County,0.595220999,5644
20,73,Kansas,Greenwood County,2.07892651,1304
20,75,Kansas,Hamilton County,1.013577,5939
20,77,Kansas,Harper County,2.733593392,2484
20,79,Kansas,Harvey County,24.71813981,5331
20,81,Kansas,Haskell County,2.705629722,33817
20,83,Kansas,Hodgeman County,0.826984606,3668
20,85,Kansas,Jackson County,7.835959798,1710
20,87,Kansas,Jefferson County,13.69330407,13261
20,89,Kansas,Jewell County,1.237263753,18411
20,91,Kansas,Johnson County,477.3188482,2937
20,93,Kansas,Kearny County,1.743915297,613219
20,95,Kansas,Kingman County,3.340637513,3891
20,97,Kansas,Kiowa County,1.349627327,7392
20,99,Kansas,Labette County,12.18442316,2392
20,101,Kansas,Lane County,0.883707806,19912
20,103,Kansas,Leavenworth County,66.68979644,1565
20,105,Kansas,Lincoln County,1.662170248,82184
20,107,Kansas,Linn County,6.261931225,2903
20,109,Kansas,Logan County,1.011140639,9747
20,111,Kansas,Lyon County,15.17048729,2722
20,113,Kansas,McPherson County,12.30581098,31998
20,115,Kansas,Marion County,4.91960919,30146
20,117,Kansas,Marshall County,4.202549527,11712
20,119,Kansas,Meade County,1.682047343,9979
20,121,Kansas,Miami County,22.21024227,4022
20,123,Kansas,Mitchell County,3.423133399,34593
20,125,Kansas,Montgomery County,19.7792301,5748
20,127,Kansas,Morris County,3.090626674,31156
20,129,Kansas,Morton County,1.501591773,5356
20,131,Kansas,Nemaha County,5.43773105,2692
20,133,Kansas,Neosho County,10.89445191,10216
20,135,Kansas,Ness County,1.06158934,15784
20,137,Kansas,Norton County,2.412358825,2672
20,139,Kansas,Osage County,8.691733943,5342
20,141,Kansas,Osborne County,1.558657342,15768
20,143,Kansas,Ottawa County,3.161757751,3498
20,145,Kansas,Pawnee County,3.434292967,5838
20,147,Kansas,Phillips County,2.357047716,6225
20,149,Kansas,Pottawatomie County,10.81224348,4815
20,151,Kansas,Pratt County,5.033247832,25790
20,153,Kansas,Rawlins County,0.90584952,9181
20,155,Kansas,Reno County,19.40502446,2549
20,157,Kansas,Republic County,2.522068827,61414
20,159,Kansas,Rice County,5.189969677,4662
20,161,Kansas,Riley County,47.68079694,9390
20,163,Kansas,Rooks County,2.218990522,72208
20,165,Kansas,Rush County,1.668641256,4831
20,167,Kansas,Russell County,3.039553587,2953
20,169,Kansas,Saline County,29.47167687,6703
20,171,Kansas,Scott County,2.662847404,53888
20,173,Kansas,Sedgwick County,198.2078776,5131
20,175,Kansas,Seward County,13.69716362,523828
20,177,Kansas,Shawnee County,126.5335231,21747
20,179,Kansas,Sheridan County,1.079931148,178264
20,181,Kansas,Sherman County,2.181198713,2478
20,183,Kansas,Smith County,1.579395489,5895
20,185,Kansas,Stafford County,2.054217141,3576
20,187,Kansas,Stanton County,1.170759906,4034
20,189,Kansas,Stevens County,3.018694584,2044
20,191,Kansas,Sumner County,7.583249161,5293
20,193,Kansas,Thomas County,2.810925259,22385
20,195,Kansas,Trego County,1.240598197,7877
20,197,Kansas,Wabaunsee County,3.348043622,2793
20,199,Kansas,Wallace County,0.665582497,6966
20,201,Kansas,Washington County,2.384118733,1508
20,203,Kansas,Wichita County,1.151483051,5511
20,205,Kansas,Wilson County,5.942943942,2082
20,207,Kansas,Woodson County,2.458613973,8526
20,209,Kansas,Wyandotte County,418.4522062,3102
21,1,Kentucky,Adair County,18.33015572,167046
21,3,Kentucky,Allen County,23.31589108,18932
21,5,Kentucky,Anderson County,42.43425602,20797
21,7,Kentucky,Ballard County,12.65273497,24035
21,9,Kentucky,Barren County,34.5887888,7695
21,11,Kentucky,Bath County,16.98977355,44544
21,13,Kentucky,Bell County,29.23546513,12778
21,15,Kentucky,Boone County,202.3834146,23858
21,17,Kentucky,Bourbon County,26.84294204,137412
21,19,Kentucky,Boyd County,116.1466556,20229
21,21,Kentucky,Boyle County,64.03928685,47899
21,23,Kentucky,Bracken County,15.81994256,30747
21,25,Kentucky,Breathitt County,10.28421391,8439
21,27,Kentucky,Breckinridge County,13.60626856,13553
21,29,Kentucky,Bullitt County,103.2955927,20651
21,31,Kentucky,Butler County,11.54886161,82918
21,33,Kentucky,Caldwell County,14.25192729,12294
21,35,Kentucky,Calloway County,38.88396268,12624
21,37,Kentucky,Campbell County,235.395229,37560
21,39,Kentucky,Carlisle County,9.866558938,93050
21,41,Kentucky,Carroll County,32.16556487,4791
21,43,Kentucky,Carter County,25.73102982,10863
21,45,Kentucky,Casey County,13.72881922,26412
21,47,Kentucky,Christian County,38.88576193,15866
21,49,Kentucky,Clark County,54.85553722,72357
21,51,Kentucky,Clay County,16.96542072,36871
21,53,Kentucky,Clinton County,19.98726953,20206
21,55,Kentucky,Crittenden County,9.742567724,9265
21,57,Kentucky,Cumberland County,8.492596421,8947
21,59,Kentucky,Daviess County,84.17676813,5879
21,61,Kentucky,Edmonson County,15.45250458,103063
21,63,Kentucky,Elliott County,12.38625284,12291
21,65,Kentucky,Estill County,21.8349095,7381
21,67,Kentucky,Fayette County,433.8783812,14092
21,69,Kentucky,Fleming County,16.03917638,321793
21,71,Kentucky,Floyd County,36.25164412,15224
21,73,Kentucky,Franklin County,93.4339071,35274
21,75,Kentucky,Fulton County,11.64318162,51682
21,77,Kentucky,Gallatin County,34.16949365,6512
21,79,Kentucky,Garrard County,29.0761375,8775
21,81,Kentucky,Grant County,37.28883301,17362
21,83,Kentucky,Graves County,26.09718483,25244
21,85,Kentucky,Grayson County,20.21768556,36615
21,87,Kentucky,Green County,14.87858376,26524
21,89,Kentucky,Greenup County,40.08840324,11291
21,91,Kentucky,Hancock County,17.93766824,35649
21,93,Kentucky,Hardin County,66.94972341,9064
21,95,Kentucky,Harlan County,22.48991942,111607
21,97,Kentucky,Harrison County,23.5230933,26164
21,99,Kentucky,Hart County,17.43235989,18950
21,101,Kentucky,Henderson County,40.81079235,19460
21,103,Kentucky,Henry County,21.32703228,44329
21,105,Kentucky,Hickman County,7.279820792,15657
21,107,Kentucky,Hopkins County,32.52551379,4424
21,109,Kentucky,Jackson County,14.95775337,45138
21,111,Kentucky,Jefferson County,778.0698343,12984
21,113,Kentucky,Jessamine County,117.5630452,777874
21,115,Kentucky,Johnson County,33.66765309,53626
21,117,Kentucky,Kenton County,396.7181937,22556
21,119,Kentucky,Knott County,17.03924339,169495
21,121,Kentucky,Knox County,31.45054702,14053
21,123,Kentucky,Larue County,20.89697527,29909
21,125,Kentucky,Laurel County,53.53987233,15028
21,127,Kentucky,Lawrence County,14.66293087,62561
21,129,Kentucky,Lee County,12.48007927,16290
21,131,Kentucky,Leslie County,10.08662946,7451
21,133,Kentucky,Letcher County,25.90845342,10278
21,135,Kentucky,Lewis County,10.78726509,21253
21,137,Kentucky,Lincoln County,28.37157269,12987
21,139,Kentucky,Livingston County,11.42171308,24243
21,141,Kentucky,Logan County,18.77258386,8959
21,143,Kentucky,Lyon County,14.7802121,27771
21,145,Kentucky,McCracken County,101.3342058,8803
21,147,Kentucky,McCreary County,15.95325956,67454
21,149,Kentucky,McLean County,14.2667498,16892
21,151,Kentucky,Madison County,79.18923969,9100
21,153,Kentucky,Magoffin County,15.85496055,94666
21,155,Kentucky,Marion County,21.64635424,11497
21,157,Kentucky,Marshall County,39.94224602,19725
21,159,Kentucky,Martin County,20.04174147,31748
21,161,Kentucky,Mason County,27.58053737,11140
21,163,Kentucky,Meade County,35.80829015,16931
21,165,Kentucky,Menifee County,12.14717282,30131
21,167,Kentucky,Mercer County,33.35473342,6194
21,169,Kentucky,Metcalfe County,13.33542593,22850
21,171,Kentucky,Monroe County,12.4633622,10349
21,173,Kentucky,Montgomery County,54.30880936,11233
21,175,Kentucky,Morgan County,13.45842234,28219
21,177,Kentucky,Muhlenberg County,25.67719612,13820
21,179,Kentucky,Nelson County,41.97326654,30694
21,181,Kentucky,Nicholas County,14.04646094,47098
21,183,Kentucky,Ohio County,15.82514916,7712
21,185,Kentucky,Oldham County,134.8063456,23688
21,187,Kentucky,Owen County,11.81153494,68685
21,189,Kentucky,Owsley County,8.729023441,11294
21,191,Kentucky,Pendleton County,20.2274497,3953
21,193,Kentucky,Perry County,30.59418111,14607
21,195,Kentucky,Pike County,29.68313316,27929
21,197,Kentucky,Powell County,26.57916715,57391
21,199,Kentucky,Pulaski County,37.61562899,13133
21,201,Kentucky,Robertson County,8.280686349,65423
21,203,Kentucky,Rockcastle County,20.52438963,2257
21,205,Kentucky,Rowan County,33.80245019,16115
21,207,Kentucky,Russell County,27.02947483,24861
21,209,Kentucky,Scott County,73.33424745,18156
21,211,Kentucky,Shelby County,47.56735556,58252
21,213,Kentucky,Simpson County,29.77797972,48461
21,215,Kentucky,Spencer County,37.72896853,19718
21,217,Kentucky,Taylor County,36.96236602,19916
21,219,Kentucky,Todd County,12.73252536,26235
21,221,Kentucky,Trigg County,12.54244908,12285
21,223,Kentucky,Trimble County,21.99016694,14192
21,225,Kentucky,Union County,16.66905409,8530
21,227,Kentucky,Warren County,90.10818904,13544
21,229,Kentucky,Washington County,15.62616521,137212
21,231,Kentucky,Wayne County,17.36678404,12072
21,233,Kentucky,Webster County,15.29416243,19540
21,235,Kentucky,Whitley County,31.82517611,12813
21,237,Kentucky,Wolfe County,12.55259004,36939
21,239,Kentucky,Woodford County,53.00114511,6507
22,1,Louisiana,Acadia Parish,36.87236211,27075
22,3,Louisiana,Allen Parish,13.00552965,57288
22,5,Louisiana,Ascension Parish,161.3021959,22687
22,7,Louisiana,Assumption Parish,25.89877241,128369
22,9,Louisiana,Avoyelles Parish,18.9711161,20689
22,11,Louisiana,Beauregard Parish,12.26632947,39236
22,13,Louisiana,Bienville Parish,6.504831559,36584
22,15,Louisiana,Bossier Parish,57.95449905,12776
22,17,Louisiana,Caddo Parish,109.1141448,129144
22,19,Louisiana,Calcasieu Parish,72.62153265,233092
22,21,Louisiana,Caldwell Parish,7.289798969,205282
22,23,Louisiana,Cameron Parish,2.063828365,9571
22,25,Louisiana,Catahoula Parish,5.394858883,5080
22,27,Louisiana,Claiborne Parish,8.261874246,8805
22,29,Louisiana,Concordia Parish,11.09090819,14038
22,31,Louisiana,De Soto Parish,11.99008553,18376
22,33,Louisiana,East Baton Rouge Parish,376.5643735,26919
22,35,Louisiana,East Carroll Parish,6.63070011,453301
22,37,Louisiana,East Feliciana Parish,16.60468344,7220
22,39,Louisiana,Evangeline Parish,19.60644704,19338
22,41,Louisiana,Franklin Parish,12.5625307,32215
22,43,Louisiana,Grant Parish,13.41875837,19668
22,45,Louisiana,Iberia Parish,48.88778944,22236
22,47,Louisiana,Iberville Parish,20.56865747,68975
22,49,Louisiana,Jackson Parish,10.80317751,29824
22,51,Louisiana,Jefferson Parish,568.4608792,14876
22,53,Louisiana,Jefferson Davis Parish,18.65235746,433688
22,55,Louisiana,Lafayette Parish,344.9383309,32345
22,57,Louisiana,Lafourche Parish,35.4943687,244205
22,59,Louisiana,LaSalle Parish,9.239609885,97504
22,61,Louisiana,Lincoln Parish,38.75901342,14834
22,63,Louisiana,Livingston Parish,82.27008668,48152
22,65,Louisiana,Madison Parish,7.093740468,145830
22,67,Louisiana,Morehouse Parish,12.62446152,9799
22,69,Louisiana,Natchitoches Parish,12.01309757,25025
22,71,Louisiana,Orleans Parish,887.9442128,37026
22,73,Louisiana,Ouachita Parish,98.72412134,376971
22,75,Louisiana,Plaquemines Parish,11.56468855,158768
22,77,Louisiana,Pointe Coupee Parish,15.35347669,23303
