Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Station Phone,Status Code,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Open Date,EV Connector Types,Facility Type
ELEC,Hilton Garden Inn Chattanooga Downtown - Tesla Destination,311 Chestnut St,,Chattanooga,TN,37402,  877-798-3752,E,Public,,,,3,0,35.0532539,-85.3121614,06/10/2022,168837,2023-01-18 15:15:20 UTC,25/05/2018,J1772 TESLA,
ELEC,Holiday Inn Conference Center - Tesla Destination,1805 West Hill Avenue,,Valdosta,GA,31601,229-244-1111  877-798-3752,E,Public,,,,6,0,30.8193207,-83.3104891,06/10/2022,168845,2023-01-18 15:15:20 UTC,30/04/2018,J1772 TESLA,
ELEC,Holiday Inn Express & Suites Cordele North - Tesla Destination,1102 Arc Way Dr,,Cordele,GA,31015,229-273-8775  877-798-3752,E,Public,,,,7,0,31.958024,-83.7497991,06/10/2022,168846,2023-01-18 15:15:20 UTC,25/05/2018,J1772 TESLA,
ELEC,Homewood Suites by Hilton Raleigh Cary I-40 - Tesla Destination,555 Crossroads Blvd,,Cary,NC,27518,  877-798-3752,E,Public,,,,3,0,35.758438,-78.732543,06/10/2022,168857,2023-01-18 15:15:20 UTC,14/05/2018,J1772 TESLA,
ELEC,Kilmarlic Golf Club - Tesla Destination,215 West Side Ln,,Powells Point,NC,27966,  877-798-3752,E,Public,,,,2,0,36.11618,-75.842797,06/10/2022,168909,2023-01-18 15:15:20 UTC,10/05/2017,TESLA,
ELEC,Shadow Springs Vineyard - Tesla Destination,55432 Crater Rd,,Hamptonville,NC,27020,336-468-5000  877-798-3752,E,Public,,,,2,0,36.096502,-80.85126,06/10/2022,169098,2023-01-18 15:15:20 UTC,29/10/2019,TESLA,
ELEC,SpringHill Suites Charlotte Southwest - Tesla Destination,3950 Arco Corporate Dr,,Charlotte,NC,28273,704-702-0500  877-798-3752,E,Public,,,,2,0,35.151587,-80.95232,06/10/2022,169124,2023-01-18 15:15:20 UTC,31/10/2019,TESLA,
ELEC,StayBridge Suites Mt. Juliet - Nashville - Tesla Destination,69 Belinda Pkwy,,Mount Juliet,TN,37122,615-754-2111  877-798-3752,E,Public,,,,1,0,36.168935,-86.506731,06/10/2022,169134,2023-01-18 15:15:20 UTC,11/06/2019,TESLA,
ELEC,Stonehurst Place - Atlanta - Tesla Destination,923 Piedmont Ave NE,,Atlanta,GA,30309,404-881-0722  877-798-3752,E,Public,,,,2,0,33.779853,-84.380573,06/10/2022,169140,2023-01-18 15:15:20 UTC,28/11/2016,J1772 TESLA,
ELEC,The Factory - Franklin - Tesla Destination,1024 Georgia Road,,Franklin,NC,28734,  877-798-3752,E,Public,,,,4,0,35.1597936,-83.3892163,06/10/2022,169175,2023-01-18 15:15:20 UTC,21/06/2018,TESLA,
ELEC,The Park on Main - Tesla Destination,205 Main St,,Highlands,NC,28741,800-221-5078  877-798-3752,E,Public,,,,2,0,35.053664,-83.200657,06/10/2022,169187,2023-01-18 15:15:20 UTC,16/10/2019,TESLA,
ELEC,Tower Place 100 - Tesla Destination,3340 Peachtree Rd Ste 2140,,Atlanta,GA,30326,  877-798-3752,E,Public,,,,1,0,33.8493203,-84.3632083,06/10/2022,169214,2023-01-18 15:15:20 UTC,13/11/2018,TESLA,
ELEC,"Target T1390 (Tucker, GA)",4241 Lavista Rd,,Tucker,GA,30084,833-632-2778,E,Public,24 hours daily,,,,4,33.84567,-84.24504,23/01/2023,169294,2023-01-23 23:14:25 UTC,18/11/2020,CHADEMO J1772COMBO,
ELEC,Piedmont Triad International Airport,1000 A Ted Johnson Pkwy,,Greensboro,NC,27409,336-665-5631,E,Private,Drivers must bring their own J1772 cordset for Level 1 charging,,4,,0,36.105313,-79.938316,10/01/2022,169357,2022-02-10 21:00:18 UTC,19/11/2020,NEMA1450,AIRPORT
ELEC,64 CHARGER EV 1,60 Mills Gap Rd,,Asheville,NC,28803,888-758-4389,E,Public,24 hours daily,,,2,0,35.498718,-82.515316,12/01/2023,169403,2023-01-12 23:20:01 UTC,21/11/2020,J1772,
ELEC,FOOD CITY FOOD CITY #629,920 N State of Franklin Rd,,Johnson City,TN,37604,888-758-4389,E,Public,24 hours daily,,,2,0,36.32396,-82.393432,12/01/2023,169433,2023-01-12 23:21:02 UTC,24/11/2020,J1772,
ELEC,North Hills,4351 The Cir at N Hills St,"Located near Exxon in the parking lot, right off of Six Forks road",Raleigh,NC,27609,919-881-1146,E,Public,24 hours daily,,,1,0,35.83788,-78.642,03/12/2020,169442,2023-01-05 02:13:28 UTC,01/01/2013,J1772,SHOPPING_CENTER
ELEC,Midtown Plaza,305 Church at North Hills St,Located in the Associated Parking Deck of Midtown Plaza: Deck #1,Raleigh,NC,27609,919-881-1146,E,Public,24 hours daily,,,3,0,35.834809,-78.635398,13/12/2022,169443,2022-12-13 14:36:26 UTC,01/01/2015,J1772,SHOPPING_CENTER
ELEC,"Walmart 1006 - Cordele, GA",1215 E 16th Ave,,Cordele,GA,31015,833-632-2778,E,Public,24 hours daily,,,,4,31.96344,-83.76263,23/01/2023,169462,2023-01-23 23:14:41 UTC,25/11/2020,CHADEMO J1772COMBO,
ELEC,Legacy at Firetower,611 Legacy Ct,,Winterville,NC,28590,800-663-5633,E,Public,,,,2,0,35.5521,-77.370754,21/12/2022,169939,2022-12-21 22:59:33 UTC,09/06/2020,J1772,
ELEC,Kuck Baxter Immigration station location,365 Northridge Road,,Atlanta,GA,30350,800-663-5633,T,TEMPORARILY UNAVAILABLE (Public),,,,2,0,33.980801,-84.347841,21/12/2022,169940,2022-12-21 22:59:33 UTC,26/08/2020,J1772,
ELEC,GEORGIA POWER COLUMBUS DC2,3103 Gentian Blvd,,Columbus,GA,31907,888-758-4389,E,Public,24 hours daily,,,,1,32.506032,-84.94138,12/01/2023,169954,2023-01-12 23:20:36 UTC,06/12/2020,CHADEMO J1772COMBO,
ELEC,Wendover Axcess Apartments,1501 CH Brandonshire Court,,Greensboro,NC,27409,888-998-2546,E,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2,0,36.051395,-79.909511,23/01/2023,169991,2023-01-23 22:58:09 UTC,08/12/2020,J1772,
ELEC,GEORGIA POWER UNION CITY DC2,6781 Londonderry Way,,Union City,GA,30291,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,1,33.570117,-84.5383,12/01/2023,169997,2023-01-12 23:21:24 UTC,09/12/2020,CHADEMO J1772COMBO,
ELEC,Town Center Parking Deck - Tesla Supercharger,5220 Town Center Boulevard,,Peachtree Corners,GA,30092,877-798-3752,E,Public,24 hours daily; for Tesla use only,,,,12,33.97887457,-84.21511655,03/10/2022,170077,2022-12-01 17:40:26 UTC,07/12/2020,TESLA,PARKING_GARAGE
ELEC,Sheetz - Tesla Supercharger,2350 S Main St,,Lexington,NC,27292,877-798-3752,E,Public,24 hours daily; for Tesla use only,,,,8,35.800165,-80.288557,03/10/2022,170080,2022-12-01 17:40:26 UTC,07/12/2020,TESLA,CONVENIENCE_STORE
ELEC,Bethany Village,13800 GA-9,,Alpharetta,GA,30004,888-264-2208,E,Public,6am-12am daily,,,2,0,34.117442,-84.271389,08/04/2021,170097,2022-10-17 15:38:16 UTC,07/12/2020,J1772,SHOPPING_MALL
ELEC,FORT BENNING BLD2931 STA1,2832 1st Infantry Bde Loop,,Fort Benning,GA,31905,888-758-4389,E,Public,24 hours daily,,,2,0,32.344024,-84.978313,12/01/2023,170139,2023-01-12 23:12:40 UTC,15/12/2020,J1772,
ELEC,FORT BENNING BL218 STATION10,Marchant St,,Fort Benning,GA,31905,888-758-4389,E,Public,24 hours daily,,,2,0,32.359875,-84.970934,23/01/2023,170140,2023-01-23 23:08:03 UTC,15/12/2020,J1772,
ELEC,FORT BENNING BLDG 6 WEST #2,Riordan St,,Fort Benning,GA,31905,888-758-4389,E,Public,24 hours daily,,,2,0,32.353407,-84.97203,23/01/2023,170141,2023-01-23 23:04:24 UTC,15/12/2020,J1772,
ELEC,FORT BENNING BLDG 4 WEST,Chesney St,,Cusseta,GA,31905,888-758-4389,E,Public,24 hours daily,,,2,0,32.35267,-84.970256,23/01/2023,170142,2023-01-23 23:04:23 UTC,15/12/2020,J1772,
ELEC,FORT BENNING BLDG 6 WEST,Riordan St,,Cusseta,GA,31905,888-758-4389,E,Public,24 hours daily,,,2,0,32.353625,-84.972892,23/01/2023,170143,2023-01-23 23:04:22 UTC,15/12/2020,J1772,
ELEC,FORT BENNING BLDG 35 EAST,101-175 Baltzell Ave,,Cusseta,GA,31905,888-758-4389,E,Public,24 hours daily,,,2,0,32.365154,-84.959038,23/01/2023,170144,2023-01-23 23:03:40 UTC,15/12/2020,J1772,
ELEC,ENDEAVOR REG DEMONBREUN 1,1216 Demonbreun St,,Nashville,TN,37203,888-758-4389,E,Public,24 hours daily,,,2,0,36.154393,-86.78763,12/01/2023,170149,2023-01-12 23:20:58 UTC,15/12/2020,J1772,
ELEC,ENDEAVOR REG MCGAVOCK 1,1213 McGavock St,,Nashville,TN,37203,888-758-4389,E,Public,24 hours daily,,,2,0,36.154798,-86.787408,12/01/2023,170150,2023-01-12 23:20:58 UTC,15/12/2020,J1772,
ELEC,GEORGIA POWER STATESBORO DC2,17874 GA-67,,Statesboro,GA,30458,888-758-4389,E,Public,24 hours daily,,,,1,32.406712,-81.761786,12/01/2023,170189,2023-01-12 23:21:31 UTC,16/12/2020,CHADEMO J1772COMBO,
ELEC,Caswell Park,1404 Woodbine Ave,,Knoxville,TN,37917,865-215-4311,E,Public,Dawn to dusk,,,4,0,35.982143,-83.912201,10/01/2023,170218,2023-01-10 16:44:47 UTC,01/12/2020,J1772,PARK
ELEC,Civic Auditorium & Coliseum Garage,545 Howard Baker Jr. Ave,Located on 3rd floor,Knoxville,TN,37915,865-215-4311,E,Public,24 hours daily; pay lot,,,3,0,35.965185,-83.911493,10/01/2023,170219,2023-01-10 16:44:47 UTC,01/12/2020,J1772,PARKING_GARAGE
ELEC,Ijams Nature Center,2915 Island Home Ave,,Knoxville,TN,37920,865-215-4311,E,Public,9am-5pm M-Sat; 1-5pm Sun,,,2,0,35.95635022,-83.86753656,10/01/2023,170220,2023-01-10 16:44:47 UTC,01/12/2020,J1772,PARK
ELEC,Public Works Building,3131 Morris Ave,,Knoxville,TN,37909,865-215-4311,E,Public,24 hours daily,,,3,0,35.961025,-83.962255,10/01/2023,170221,2023-01-10 16:44:47 UTC,01/12/2020,J1772,MUNI_GOV
ELEC,Market Square Parking Garage,406 Walnut St,Located on 2nd floor,Knoxville,TN,37902,865-215-4311,E,Public,Garage business hours,,,4,0,35.965213,-83.920608,10/01/2023,170222,2023-01-10 16:44:47 UTC,01/12/2020,J1772,PARKING_GARAGE
ELEC,Sequoyah Park,1400 Cherokee Blvd,,Knoxville,TN,37919,865-215-4311,E,Public,Dawn to dusk,,,1,0,35.92923952,-83.97377415,10/01/2023,170223,2023-01-10 16:44:47 UTC,01/12/2020,J1772,PARK
ELEC,State Street Garage,500 State St,Located on 2nd floor,Knoxville,TN,37903,865-215-4311,E,Public,24 hours daily,,,4,0,35.965035,-83.917487,10/01/2023,170224,2023-01-10 16:44:47 UTC,01/12/2020,J1772,PARKING_GARAGE
ELEC,West Hills Park,410 N Winston Rd,,Knoxville,TN,37909,865-215-4311,E,Public,24 hours daily,,,2,0,35.92905,-84.04609,10/01/2023,170225,2023-01-10 16:44:47 UTC,01/12/2020,J1772,PARK
ELEC,7SPC SCES LECONTE 1,2925 Teaster Ln,,Pigeon Forge,TN,37863,888-758-4389,E,Public,24 hours daily,,,2,0,35.799548,-83.561381,12/01/2023,170294,2023-01-12 23:21:33 UTC,18/12/2020,J1772,
ELEC,Walmart 2256 Henderson,200 N Cooper Drive,,Henderson,NC,27536,833-632-2778,E,Public,24 hours daily,,,,4,36.33467,-78.44216,23/01/2023,170324,2023-01-23 23:14:22 UTC,18/12/2020,CHADEMO J1772COMBO,
ELEC,Walmart 907 Forsyth,180 N Lee Street,,Forsyth,GA,31029,833-632-2778,E,Public,24 hours daily,,,,4,33.04105,-83.94197,23/01/2023,170327,2023-01-23 23:13:50 UTC,18/12/2020,CHADEMO J1772COMBO,
ELEC,Walmart 3 Commerce,30983 US Highway 441,,Commerce,GA,30529,833-632-2778,E,Public,24 hours daily,,,,4,34.24706,-83.45774,23/01/2023,170344,2023-01-23 23:14:38 UTC,18/12/2020,CHADEMO J1772COMBO,
ELEC,Farrar Place,920 Hillsboro Blvd,,Manchester,TN,37355,833-632-2778,E,Public,24 hours daily,,,,4,35.47422,-86.07977,23/01/2023,170349,2023-01-23 23:14:12 UTC,18/12/2020,CHADEMO J1772COMBO,
ELEC,GWCC GWCC MB NGW 12,300 Andrew Young International Blvd NW,,Atlanta,GA,30303,888-758-4389,E,Public,24 hours daily,,,2,0,33.757171,-84.399827,12/01/2023,170446,2023-01-12 23:21:34 UTC,22/12/2020,J1772,
ELEC,PGFTL EV STATION 2,2905 Parkway,,Pigeon Forge,TN,37863,888-758-4389,E,Public,24 hours daily,,,2,0,35.797453,-83.565737,12/01/2023,170662,2023-01-12 23:19:00 UTC,30/12/2020,J1772,
ELEC,AB Tech - Cash Point Lot,340 Victoria Road,,Asheville,NC,28801,855-900-7584,E,Public,24 hours daily,,,4,1,35.570074,-82.553755,23/01/2023,170903,2023-01-23 23:12:11 UTC,05/01/2021,CHADEMO J1772 J1772COMBO,
ELEC,GEORGIA POWER TRENTON DC1,255 Crabtree St,,Trenton,GA,30752,888-758-4389,E,Public,24 hours daily,,,,1,34.871316,-85.511045,12/01/2023,171278,2023-01-12 23:21:54 UTC,14/01/2021,CHADEMO J1772COMBO,
ELEC,CDC PD01,Michael St NE,,Atlanta,GA,30322,888-758-4389,E,Public,24 hours daily,,,2,0,33.797006,-84.32596,12/01/2023,171279,2023-01-12 23:21:24 UTC,14/01/2021,J1772,
ELEC,GRANDFATHER MTN ENTRANCE GATE,2050 Blowing Rock Hwy,,Linville,NC,28646,888-758-4389,E,Public,24 hours daily,,,2,0,36.084764,-81.845793,12/01/2023,171283,2023-01-12 23:21:53 UTC,14/01/2021,J1772,
ELEC,GRANDFATHER MTN NATURE MUSEUM,1104 Grandfather Mountain Entrance Rd,,Linville,NC,28646,888-758-4389,E,Public,24 hours daily,,,2,0,36.090218,-81.834969,12/01/2023,171284,2023-01-12 23:21:48 UTC,14/01/2021,J1772,
ELEC,PP 5TH&BROAD 5+B_RETAIL_B1_1,550 Broadway,,Nashville,TN,37203,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,2,0,36.16067,-86.77889,12/01/2023,171286,2023-01-12 23:20:03 UTC,14/01/2021,J1772,
ELEC,TVHS STATION3,112-186 TN-268,,Murfreesboro,TN,37129,888-758-4389,E,Public,24 hours daily,,,1,0,35.910308,-86.384071,23/01/2023,171287,2023-01-23 23:01:02 UTC,14/01/2021,J1772,
ELEC,PP 5TH&BROAD 5+B_OFFICE_05_1,134 5th Ave N,,Nashville,TN,37219,888-758-4389,E,Public,24 hours daily,,,2,0,36.16119,-86.77919,12/01/2023,171310,2023-01-12 23:20:36 UTC,15/01/2021,J1772,
ELEC,PP 5TH&BROAD 5+B_RESI02_9,612 Broadway,,Nashville,TN,37203,888-758-4389,E,Public,24 hours daily,,,2,0,36.160225,-86.78049,12/01/2023,171311,2023-01-12 23:21:34 UTC,15/01/2021,J1772,
ELEC,PP 5TH&BROAD 5+B_RESI02_8,118 7th Ave N,,Nashville,TN,37203,888-758-4389,E,Public,24 hours daily,,,2,0,36.160645,-86.78044,12/01/2023,171312,2023-01-12 23:19:04 UTC,15/01/2021,J1772,
ELEC,PP 5TH&BROAD 5+B_RESI02_3,620 Commerce St,,Nashville,TN,37203,888-758-4389,E,Public,24 hours daily,,,1,0,36.160923,-86.78056,12/01/2023,171313,2023-01-12 23:19:04 UTC,15/01/2021,J1772,
ELEC,7SPC VEC BYRDSTOWN,300 W Main St,,Byrdstown,TN,38549,888-758-4389,E,Public,24 hours daily,,,2,0,36.57109,-85.13344,12/01/2023,171388,2023-01-12 23:21:57 UTC,20/01/2021,J1772,
ELEC,Peachtree Corners Town Center (Atlanta GA),5220 Town Center Blvd,,Peachtree Corners,GA,30092,833-632-2778,E,Public,24 hours daily,,,,4,33.97871,-84.21455,23/01/2023,171397,2023-01-23 23:13:48 UTC,20/01/2021,CHADEMO J1772COMBO,
ELEC,ENDEAVOR REG BROADWAY 1,1501 Broadway,,Nashville,TN,37203,888-758-4389,E,Public,24 hours daily,,,2,0,36.154701,-86.789639,12/01/2023,171421,2023-01-12 23:20:58 UTC,22/01/2021,J1772,
ELEC,Lakeside Centre Way,2035 Lakeside Centre Way,,Knoxville,TN,37922,888-998-2546,E,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2,0,35.861637,-84.062759,23/01/2023,171460,2023-01-23 22:58:18 UTC,26/01/2021,J1772,
ELEC,Sheetz - Tesla Supercharger,1001 North Spence Avenue,,Goldsboro,NC,27534,877-798-3752,E,Public,24 hours daily; for Tesla use only,,,,8,35.386459,-77.948452,03/10/2022,171466,2022-12-01 17:40:26 UTC,04/01/2021,TESLA,CONVENIENCE_STORE
ELEC,"Bank of America GA7-634 (Woodstock, GA)",12170 Highway 92,,Woodstock,GA,30188,833-632-2778,E,Public,24 hours daily,,,,4,34.08662,-84.48222,23/01/2023,171479,2023-01-23 23:13:54 UTC,27/01/2021,CHADEMO J1772COMBO,
ELEC,BSMG NORTH DECK 2,305 Jackson St,,Durham,NC,27701,888-758-4389,E,Public,24 hours daily,,,2,0,35.994797,-78.90499,23/01/2023,171531,2023-01-23 23:01:20 UTC,27/01/2021,J1772,
ELEC,TAPESTRY EV 2,300 Centerview Dr,,Brentwood,TN,37027,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,1,0,36.026051,-86.789158,23/01/2023,171571,2023-01-23 23:00:24 UTC,27/01/2021,J1772,
ELEC,GEORGIA POWER CLAYTON DC,19 Duncan St,,Clayton,GA,30525,888-758-4389,E,Public,24 hours daily,,,,1,34.879996,-83.401815,23/01/2023,171572,2023-01-23 23:03:54 UTC,27/01/2021,CHADEMO J1772COMBO,
ELEC,FAYETTEVILLE NC FRANKLIN 3,208 Franklin St,,Fayetteville,NC,28301,888-758-4389,E,Public,24 hours daily,,,2,0,35.052518,-78.880276,12/01/2023,171672,2023-01-12 23:20:59 UTC,27/01/2021,J1772,
ELEC,FAYETTEVILLE NC FRANKLIN 1,208 Franklin St,,Fayetteville,NC,28301,888-758-4389,E,Public,24 hours daily,,,2,0,35.052294,-78.880344,12/01/2023,171673,2023-01-12 23:20:59 UTC,27/01/2021,J1772,
ELEC,FAYETTEVILLE NC FRANKLIN GAR. 2,208 Franklin St,,Fayetteville,NC,28301,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,1,1,0,35.052639,-78.880249,23/01/2023,171674,2023-01-23 23:00:26 UTC,27/01/2021,J1772 NEMA515,
ELEC,FAYETTEVILLE NC FRANKLIN GAR. 1,208 Franklin St,,Fayetteville,NC,28301,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,1,1,0,35.052647,-78.880264,23/01/2023,171675,2023-01-23 23:00:26 UTC,27/01/2021,J1772 NEMA515,
ELEC,FAYETTEVILLE NC FRANKLIN GAR. 3,208 Franklin St,,Fayetteville,NC,28301,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,1,1,0,35.052341,-78.880379,23/01/2023,171676,2023-01-23 23:00:26 UTC,27/01/2021,J1772 NEMA515,
ELEC,METRO NASHVILLE FULTON GARAGE 2,800 2nd Avenue South,,Nashville,TN,37210,888-758-4389,E,Public,24 hours daily,,,1,0,36.153755,-86.767851,12/01/2023,171710,2023-01-12 23:12:04 UTC,27/01/2021,J1772,
ELEC,METRO NASHVILLE FULTON GARAGE 6,800 2nd Ave S,,Nashville,TN,37210,888-758-4389,E,Public,24 hours daily,,,2,0,36.153968,-86.767386,23/01/2023,171712,2023-01-23 23:01:28 UTC,27/01/2021,J1772,
ELEC,NORTHSIDE EV NORTHSIDE EV3,450 Northside Cherokee Blvd,,Canton,GA,30114,888-758-4389,E,Public,24 hours daily,,,2,0,34.228589,-84.465117,23/01/2023,171716,2023-01-23 23:06:41 UTC,27/01/2021,J1772,
ELEC,NORTHSIDE EV NORTHSIDE EV1,450 Northside Cherokee Blvd,,Canton,GA,30114,888-758-4389,E,Public,24 hours daily,,,2,0,34.230116,-84.466187,23/01/2023,171717,2023-01-23 23:06:37 UTC,27/01/2021,J1772,
ELEC,M3 FAST CHARGER,1715 N Brown Rd,,Lawrenceville,GA,30043,888-758-4389,E,Public,24 hours daily,,,,1,33.994891,-84.074553,23/01/2023,171737,2023-01-23 23:04:37 UTC,27/01/2021,CHADEMO,
ELEC,ASSURANT - ATL STATION 1,260 Interstate N Cir SE,,Atlanta,GA,30339,888-758-4389,E,Public,24 hours daily,,,2,0,33.899443,-84.463314,23/01/2023,171747,2023-01-23 23:04:29 UTC,27/01/2021,J1772,
ELEC,HIGHWOODS 2400 GW1,2400 Century Center Dr,,Atlanta,GA,30345,888-758-4389,E,Public,24 hours daily,,,2,0,33.846554,-84.306228,23/01/2023,171752,2023-01-23 23:03:38 UTC,27/01/2021,J1772,
ELEC,OVERLOOK II SURFACE PARK 2,2839 Paces Ferry Rd SE,,Atlanta,GA,30339,888-758-4389,E,Public,24 hours daily,,,2,0,33.86698,-84.472271,23/01/2023,171759,2023-01-23 23:04:54 UTC,27/01/2021,J1772,
ELEC,GERMANTOWN1 IMT GERMANTOWN1,1100 3rd Ave N,,Nashville,TN,37208,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,2,0,36.175775,-86.784728,23/01/2023,171761,2023-01-23 23:04:18 UTC,27/01/2021,J1772,
ELEC,GEORGIA POWER LIBERTY VILL L2,1075 Hwy 155 S,,McDonough,GA,30253,888-758-4389,E,Public,24 hours daily,,,2,0,33.407251,-84.167596,23/01/2023,171775,2023-01-23 23:03:53 UTC,27/01/2021,J1772,
ELEC,GEORGIA POWER CAPTAIN D L2,1910 Eatonton Rd,,Madison,GA,30650,888-758-4389,E,Public,24 hours daily,,,2,0,33.561054,-83.476605,23/01/2023,171776,2023-01-23 23:03:53 UTC,27/01/2021,J1772,
ELEC,CARTA 548 VINE ST #1,548 Vine St,,Chattanooga,TN,37403,888-758-4389,E,Public,24 hours daily,,,2,0,35.048115,-85.300922,23/01/2023,171777,2023-01-23 23:06:06 UTC,27/01/2021,J1772,
ELEC,ALLIANCE CENTER TWO ALLIANCE #2,3560 Lenox Rd NE,,Atlanta,GA,30326,888-758-4389,E,Public,24 hours daily,,,2,0,33.851483,-84.365766,23/01/2023,171782,2023-01-23 23:03:15 UTC,27/01/2021,J1772,
ELEC,METRO NASHVILLE LENTZ 1,2500 Charlotte Ave,,Nashville,TN,37203,888-758-4389,E,Public,24 hours daily,,,1,0,36.155398,-86.813525,23/01/2023,171799,2023-01-23 23:01:13 UTC,27/01/2021,J1772,
ELEC,BSMG EAST DECK 2,250 South Mangum Street,,Durham,NC,27701,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,2,0,35.992665,-78.902102,23/01/2023,171800,2023-01-23 23:01:29 UTC,27/01/2021,J1772,
ELEC,BSMG EAST DECK 1,250 South Mangum Street,,Durham,NC,27701,888-758-4389,E,Public,24 hours daily,,,2,0,35.992715,-78.902072,23/01/2023,171801,2023-01-23 23:01:20 UTC,27/01/2021,J1772,
ELEC,MEBANE TANGER EV 2,4000 Arrowhead Blvd,,Mebane,NC,27302,888-758-4389,E,Public,24 hours daily,,,2,0,36.074872,-79.267746,23/01/2023,171823,2023-01-23 23:02:45 UTC,27/01/2021,J1772,
ELEC,"CHARLOTTE, NC HUNTERSVILLE 02",10300 Compass St,,Huntersville,NC,28078,888-758-4389,E,Public,24 hours daily,,,2,0,35.413632,-80.857176,23/01/2023,171833,2023-01-23 23:04:51 UTC,27/01/2021,J1772,
ELEC,715 715 STATION 1,715 peachtree street,,Atlanta,GA,30308,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,2,0,33.775982,-84.387613,23/01/2023,171854,2023-01-23 23:06:42 UTC,27/01/2021,J1772,
ELEC,BMW NASHVILLE STATION 3,1568 Mallory Ln,,Brentwood,TN,37027,888-758-4389,E,Public,24 hours daily,,,2,0,35.979509,-86.804146,23/01/2023,171874,2023-01-23 23:07:58 UTC,27/01/2021,J1772,
ELEC,BMW NASHVILLE STATION 2,1568 Mallory Ln,,Brentwood,TN,37027,888-758-4389,E,Public,24 hours daily,,,2,0,35.98036,-86.8045,23/01/2023,171875,2023-01-23 23:07:57 UTC,27/01/2021,J1772,
ELEC,BMW NASHVILLE STATION 1,1568 Mallory Ln,,Brentwood,TN,37027,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,2,0,35.979891,-86.804221,23/01/2023,171876,2023-01-23 23:07:34 UTC,27/01/2021,J1772,
ELEC,BMW NASHVILLE STATION 4,1568 Mallory Ln,,Brentwood,TN,37027,888-758-4389,E,Public,24 hours daily,,,2,0,35.979353,-86.804628,23/01/2023,171877,2023-01-23 23:07:26 UTC,27/01/2021,J1772,
ELEC,CLT AIRPORT LEVEL6_ST1,5501 R C Josh Birmingham Pkwy,,Charlotte,NC,28208,888-758-4389,E,Public,24 hours daily,,,2,0,35.221642,-80.945506,23/01/2023,171915,2023-01-23 23:02:03 UTC,27/01/2021,J1772,
ELEC,CLT AIRPORT LEVEL6_ST3,5501 R C Josh Birmingham Pkwy,,Charlotte,NC,28208,888-758-4389,E,Public,24 hours daily,,,2,0,35.22165,-80.945388,23/01/2023,171916,2023-01-23 23:02:03 UTC,27/01/2021,J1772,
ELEC,CLT AIRPORT LEVEL5_ST3,5501 R C Josh Birmingham Pkwy,,Charlotte,NC,28208,888-758-4389,E,Public,24 hours daily,,,2,0,35.221817,-80.945334,23/01/2023,171917,2023-01-23 23:02:03 UTC,27/01/2021,J1772,
ELEC,CLT AIRPORT LEVEL6_ST2,5501 R C Josh Birmingham Pkwy,,Charlotte,NC,28208,888-758-4389,E,Public,24 hours daily,,,2,0,35.221624,-80.945442,23/01/2023,171918,2023-01-23 23:02:00 UTC,27/01/2021,J1772,
ELEC,CLT AIRPORT LEVEL5_ST2,5501 R C Josh Birmingham Pkwy,,Charlotte,NC,28208,888-758-4389,E,Public,24 hours daily,,,2,0,35.221782,-80.945409,23/01/2023,171919,2023-01-23 23:02:00 UTC,27/01/2021,J1772,
ELEC,CLT AIRPORT LEVEL4_ST2,5501 R C Josh Birmingham Pkwy,,Charlotte,NC,28208,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,2,0,35.221668,-80.944873,23/01/2023,171920,2023-01-23 23:02:00 UTC,27/01/2021,J1772,
ELEC,CLT AIRPORT LEVEL4_ST3,5501 R C Josh Birmingham Pkwy,,Charlotte,NC,28208,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,2,0,35.221694,-80.944798,23/01/2023,171921,2023-01-23 23:02:03 UTC,27/01/2021,J1772,
